Datetime,Close,High,Low,Open,Volume,MA_20,MA_50,RSI,MACD,MACD_signal,MACD_hist
2026-02-02 04:25:00+00:00,24861.900390625,24939.05078125,24857.80078125,24936.150390625,0,25124.342578125,25227.6280078125,29.382961069382475,-118.25422016671293,-91.5639366826794,-26.6902834840335
2026-02-02 04:30:00+00:00,24817.19921875,24865.900390625,24817.19921875,24863.30078125,0,25097.96005859375,25218.6,27.30536484006757,-122.51979354294237,-97.755108054732,-24.764685488210347
2026-02-02 04:35:00+00:00,24811.0,24821.650390625,24795.69921875,24816.650390625,0,25072.930078125,25208.926015625,27.02003042359138,-124.96005459505614,-103.19609736279683,-21.763957232259287
2026-02-02 04:40:00+00:00,24826.75,24849.80078125,24798.69921875,24810.55078125,0,25046.8525390625,25199.9690234375,29.04862505053255,-124.1914835721218,-107.39517460466185,-16.79630896745995
2026-02-02 04:45:00+00:00,24832.55078125,24845.599609375,24809.94921875,24826.150390625,0,25020.8576171875,25190.4810546875,29.822340178418912,-121.71129884108086,-110.25839945194564,-11.452899389135212
2026-02-02 04:50:00+00:00,24814.849609375,24842.55078125,24799.900390625,24834.099609375,0,24993.97763671875,25180.89703125,28.79059803021036,-119.79317011201783,-112.1653535839601,-7.627816528057735
2026-02-02 04:55:00+00:00,24826.400390625,24850.599609375,24810.099609375,24814.69921875,0,24969.5951171875,25171.518046875,30.48076063235618,-116.00376852814588,-112.93303657279726,-3.07073195534862
2026-02-02 05:00:00+00:00,24859.80078125,24865.349609375,24825.650390625,24826.0,0,24946.54013671875,25162.713046875,35.2654336399783,-109.04846525983156,-112.15612231020414,3.1076570503725662
2026-02-02 05:05:00+00:00,24857.0,24873.650390625,24839.349609375,24859.30078125,0,24923.40517578125,25153.98203125,35.04760353233857,-102.57986017485746,-110.24086988313482,7.661009708277362
2026-02-02 05:10:00+00:00,24847.099609375,24872.19921875,24841.55078125,24855.94921875,0,24899.5376953125,25145.0640234375,34.2424271250502,-97.13263823307352,-107.61922355312257,10.486585320049045
2026-02-02 05:15:00+00:00,24848.599609375,24861.44921875,24836.599609375,24846.900390625,0,24876.30517578125,25136.07203125,34.487998191321395,-91.63828898257998,-104.42303663901406,12.784747656434078
2026-02-02 05:20:00+00:00,24822.650390625,24864.349609375,24819.80078125,24848.900390625,0,24851.64765625,25126.47203125,32.24460115494108,-88.35931156144943,-101.21029162350112,12.850980062051704
2026-02-02 05:25:00+00:00,24773.44921875,24823.05078125,24769.150390625,24822.599609375,0,24850.13515625,25116.40203125,28.46393033189088,-88.70824824362717,-98.70988294752637,10.001634703899184
2026-02-02 05:30:00+00:00,24750.599609375,24773.0,24741.75,24773.0,0,24843.85009765625,25106.5390234375,26.88724105636996,-89.7934723379949,-96.92660082562006,7.133128487625157
2026-02-02 05:35:00+00:00,24722.099609375,24751.94921875,24702.349609375,24749.75,0,24837.5025390625,25096.04,25.02523865367249,-91.89393597502932,-95.92006785550193,4.0261318804726045
2026-02-02 05:40:00+00:00,24728.349609375,24740.849609375,24711.05078125,24723.0,0,24829.44248046875,25085.955,26.23172787963479,-91.9937985285469,-95.13481399011091,3.1410154615640096
2026-02-02 05:45:00+00:00,24710.099609375,24733.900390625,24704.44921875,24728.44921875,0,24820.5599609375,25075.5609765625,24.968260101715984,-92.47951650035247,-94.60375449215924,2.1242379918067518
2026-02-02 05:50:00+00:00,24687.19921875,24718.0,24682.30078125,24710.0,0,24811.6673828125,25064.6949609375,23.44243519008737,-93.63297893267372,-94.40959938026212,0.7766204475883995
2026-02-02 05:55:00+00:00,24727.69921875,24728.099609375,24679.599609375,24686.75,0,24803.3548828125,25054.1629296875,31.42395625074052,-90.2388770898142,-93.57545492217254,3.336577832358344
2026-02-02 06:00:00+00:00,24829.30078125,24829.30078125,24722.30078125,24724.30078125,0,24797.7298828125,25045.351953125,46.494421619442605,-78.4463492688883,-90.54963379151567,12.10328452262739
2026-02-02 06:05:00+00:00,24850.099609375,24853.94921875,24794.55078125,24826.75,0,24797.13984375,25036.3299609375,48.966882878947885,-66.65404802863122,-85.7705166389388,19.116468610307574
2026-02-02 06:10:00+00:00,24868.30078125,24869.69921875,24817.900390625,24845.94921875,0,24799.694921875,25027.7119921875,51.09656584953382,-55.20352994975474,-79.657119301102,24.45358935134726
2026-02-02 06:15:00+00:00,24867.69921875,24879.099609375,24857.80078125,24868.400390625,0,24802.5298828125,25018.473984375,51.02078210470074,-45.65121416203692,-72.85593827328898,27.204724111252062
2026-02-02 06:20:00+00:00,24867.150390625,24879.94921875,24850.5,24868.099609375,0,24804.54990234375,25008.963984375,50.9465418682125,-37.69074547038326,-65.82289971270785,28.13215424232459
2026-02-02 06:25:00+00:00,24874.30078125,24877.69921875,24852.19921875,24866.650390625,0,24806.63740234375,24999.673984375,51.927979493698224,-30.45398532910985,-58.74911683598826,28.29513150687841
2026-02-02 06:30:00+00:00,24861.349609375,24878.80078125,24855.75,24874.05078125,0,24808.96240234375,24989.58796875,49.97754237807795,-25.470246959692304,-52.093342860729074,26.62309590103677
2026-02-02 06:35:00+00:00,24869.5,24874.599609375,24853.75,24861.099609375,0,24811.1173828125,24979.928984375,51.21928818335285,-20.625175800352736,-45.79970944865381,25.17453364830107
2026-02-02 06:40:00+00:00,24910.650390625,24914.05078125,24852.69921875,24869.75,0,24813.65986328125,24971.078984375,57.02038859734213,-13.311482895733208,-39.30206413806969,25.99058124233648
2026-02-02 06:45:00+00:00,24890.94921875,24927.30078125,24890.599609375,24910.44921875,0,24815.35732421875,24961.96296875,53.72618073498472,-9.001287260827667,-33.241908762621286,24.24062150179362
2026-02-02 06:50:00+00:00,24896.849609375,24899.900390625,24879.44921875,24890.099609375,0,24817.84482421875,24953.17796875,54.57265081100754,-5.051088155010802,-27.60374464109919,22.552656486088388
2026-02-02 06:55:00+00:00,24897.25,24900.94921875,24883.05078125,24897.30078125,0,24820.27734375,24944.67296875,54.63329669127664,-1.866700564634812,-22.456335825806317,20.5896352611715
2026-02-02 07:00:00+00:00,24879.30078125,24897.650390625,24874.55078125,24896.94921875,0,24823.10986328125,24935.3619921875,51.32532380961455,-0.7823835714443703,-18.121545374933927,17.339161803489556
2026-02-02 07:05:00+00:00,24879.849609375,24883.69921875,24861.94921875,24878.25,0,24828.4298828125,24926.7269921875,51.42217792186682,0.1198497473960742,-14.473266350467927,14.593116097864002
2026-02-02 07:10:00+00:00,24870.900390625,24890.25,24869.05078125,24880.599609375,0,24834.444921875,24917.178984375,49.68604539450618,0.1114641026433673,-11.55632025984567,11.667784362489035
2026-02-02 07:15:00+00:00,24902.599609375,24903.900390625,24865.05078125,24870.849609375,0,24843.469921875,24908.1819921875,55.42662852437725,2.632336513706832,-8.718588905135169,11.350925418842
2026-02-02 07:20:00+00:00,24893.25,24905.30078125,24883.30078125,24902.650390625,0,24851.71494140625,24898.9980078125,53.488177003023615,3.831543079195399,-6.208562508269056,10.040105587464454
2026-02-02 07:25:00+00:00,24938.19921875,24943.849609375,24892.80078125,24894.30078125,0,24863.119921875,24891.4809765625,60.61895732316454,8.313120737868303,-3.3042258590415843,11.617346596909886
2026-02-02 07:30:00+00:00,24951.599609375,24953.5,24933.44921875,24938.55078125,0,24876.33994140625,24884.0949609375,62.46641191575322,12.798568916452496,-0.0836669039427682,12.882235820395264
2026-02-02 07:35:00+00:00,24959.650390625,24961.94921875,24945.900390625,24951.19921875,0,24887.9375,24876.893984375,63.572083494762815,16.809183869285334,3.2949032507028524,13.514280618582482
2026-02-02 07:40:00+00:00,24934.94921875,24962.349609375,24930.30078125,24959.55078125,0,24893.219921875,24869.103984375,57.9331447016589,17.789382057468174,6.193799012055917,11.595583045412257
2026-02-02 07:45:00+00:00,24887.849609375,24942.94921875,24883.849609375,24935.19921875,0,24895.107421875,24860.5959765625,49.006833760855976,14.597381803967435,7.874515570438222,6.722866233529215
2026-02-02 07:50:00+00:00,24873.44921875,24890.80078125,24851.349609375,24887.80078125,0,24895.36484375,24851.7489453125,46.640636084948575,10.781425865421625,8.455897629434903,2.325528235986722
2026-02-02 07:55:00+00:00,24894.55078125,24906.80078125,24863.30078125,24873.0,0,24896.707421875,24853.5659765625,50.41844144373688,9.352167071800068,8.635151517907936,0.7170155538921321
2026-02-02 08:00:00+00:00,24887.75,24898.80078125,24870.80078125,24895.849609375,0,24897.73740234375,24853.7949609375,49.2092242116043,7.583287551762623,8.424778724678873,-0.8414911729162498
2026-02-02 08:05:00+00:00,24914.150390625,24916.69921875,24880.19921875,24887.400390625,0,24899.7298828125,24855.096953125,53.83770565922908,8.217008119518141,8.383224603646728,-0.1662164841285864
2026-02-02 08:10:00+00:00,24964.900390625,24972.30078125,24912.650390625,24913.44921875,0,24904.907421875,24856.6039453125,61.16420135416245,12.668304768107191,9.240240636538822,3.428064131568369
2026-02-02 08:15:00+00:00,24966.599609375,24970.0,24941.69921875,24964.19921875,0,24909.76240234375,24858.1809375,61.38518533669629,16.146969965513563,10.62158650233377,5.525383463179793
2026-02-02 08:20:00+00:00,24963.5,24983.94921875,24954.94921875,24966.650390625,0,24912.4048828125,24860.149921875,60.706596365662506,18.441146566437965,12.18549851515461,6.255648051283355
2026-02-02 08:25:00+00:00,24948.150390625,24968.19921875,24946.099609375,24964.400390625,0,24915.26494140625,24861.2339453125,57.32690702759416,18.803952596321324,13.509189331387956,5.294763264933369
2026-02-02 08:30:00+00:00,24951.099609375,24958.05078125,24928.099609375,24948.599609375,0,24917.97744140625,24861.419921875,57.81288332029633,19.1091775901441,14.629186983139183,4.479990607004915
2026-02-02 08:35:00+00:00,24932.30078125,24958.75,24929.150390625,24950.69921875,0,24919.72998046875,24862.8279296875,53.62104333480579,17.630923958920903,15.22953437829553,2.4013895806253736
2026-02-02 08:40:00+00:00,24943.150390625,24943.400390625,24913.849609375,24932.05078125,0,24922.9224609375,24865.346953125,55.62102203837743,17.137321731221164,15.611091848880658,1.5262298823405054
2026-02-02 08:45:00+00:00,24929.69921875,24955.69921875,24921.650390625,24943.19921875,0,24925.41494140625,24867.7209375,52.59297354702514,15.482271269567718,15.58532773301807,-0.1030564634503523
2026-02-02 08:50:00+00:00,24953.150390625,24966.30078125,24927.05078125,24929.5,0,24929.52744140625,24870.2489453125,56.98929585656178,15.87989192616442,15.64424057164734,0.2356513545170777
2026-02-02 08:55:00+00:00,24972.150390625,24974.400390625,24945.19921875,24953.30078125,0,24933.00498046875,24873.0409375,60.2089275101374,17.526120167935005,16.020616490904874,1.5055036770301309
2026-02-02 09:00:00+00:00,24938.55078125,24983.400390625,24934.599609375,24972.150390625,0,24935.27001953125,24875.5149609375,52.69655414778361,15.935861544898216,16.003665501703544,-0.0678039568053279
2026-02-02 09:05:00+00:00,24957.25,24958.30078125,24931.19921875,24939.099609375,0,24936.22255859375,24878.131953125,55.98782075140912,16.000002734312147,16.002932948225265,-0.0029302139131175
2026-02-02 09:10:00+00:00,24956.30078125,24963.19921875,24945.5,24957.150390625,0,24936.4576171875,24880.061953125,55.7756709558958,15.792198435599856,15.960786045700184,-0.1685876101003263
2026-02-02 09:15:00+00:00,24993.80078125,24998.349609375,24952.849609375,24955.400390625,0,24938.16513671875,24882.79796875,61.91538648527085,18.440873717972863,16.45680358015472,1.984070137818144
2026-02-02 09:20:00+00:00,25019.349609375,25022.650390625,24989.5,24993.94921875,0,24942.38515625,24886.24296875,65.4361253810199,22.343977408232604,17.634238345770296,4.709739062462308
2026-02-02 09:25:00+00:00,25032.150390625,25034.94921875,25014.05078125,25019.30078125,0,24949.6001953125,24889.913984375,67.07829048404022,26.16847735178817,19.341086146973872,6.8273912048142975
2026-02-02 09:30:00+00:00,25069.349609375,25078.69921875,25033.30078125,25033.30078125,0,24959.39521484375,24894.84796875,71.3397331849365,31.83412322093136,21.83969356176537,9.994429659165988
2026-02-02 09:35:00+00:00,25088.150390625,25092.80078125,25068.650390625,25068.650390625,0,24969.0751953125,24901.1419921875,73.22604532280707,37.41001494779994,24.953757838972287,12.45625710882765
2026-02-02 09:40:00+00:00,25086.75,25091.900390625,25078.30078125,25089.349609375,0,24979.0251953125,24907.865,72.84148004157275,41.24055405776744,28.21111708273132,13.02943697503612
2026-02-02 09:45:00+00:00,25097.94921875,25107.599609375,25085.849609375,25086.44921875,0,24988.21513671875,24915.3819921875,74.01670740150873,44.66509583557127,31.50191283329931,13.163183002271952
2026-02-02 09:50:00+00:00,25088.150390625,25097.69921875,25084.30078125,25097.0,0,24994.37763671875,24922.5780078125,71.1169606004708,46.05746454797554,34.41302317623456,11.644441371740982
2026-02-02 09:55:00+00:00,25081.30078125,25099.25,25069.5,25090.5,0,25000.1126953125,24930.00203125,69.07965205953896,46.07707273948472,36.7458330888846,9.331239650600123
2026-02-03 03:45:00+00:00,25809.75,26290.19921875,25776.099609375,26264.900390625,0,25042.4251953125,24952.453046875,92.7772504439484,103.67724962468856,50.13211639604539,53.54513322864317
2026-02-03 03:50:00+00:00,25808.94921875,25869.0,25807.75,25811.099609375,0,25085.46513671875,24974.078046875,92.69314833366666,147.56020623418226,69.61773436367277,77.9424718705095
2026-02-03 03:55:00+00:00,25786.25,25823.099609375,25766.400390625,25813.19921875,0,25127.22265625,24993.21703125,90.1971745091327,178.44907836430866,91.38400316379996,87.06507520050872
2026-02-03 04:00:00+00:00,25755.150390625,25795.25,25755.0,25785.30078125,0,25168.36513671875,25011.318046875,86.75055484243529,198.13527340655128,112.73425721235022,85.40101619420106
2026-02-03 04:05:00+00:00,25772.650390625,25782.05078125,25746.94921875,25756.30078125,0,25209.84013671875,25029.4050390625,87.05041858494005,212.6969900532531,132.7268037805308,79.97018627272232
2026-02-03 04:10:00+00:00,25727.30078125,25777.5,25720.599609375,25771.650390625,0,25249.72021484375,25046.5970703125,81.87889596635809,218.06421243253865,149.79428551093235,68.26992692160627
2026-02-03 04:15:00+00:00,25776.400390625,25777.5,25676.69921875,25726.30078125,0,25290.88271484375,25064.7820703125,83.05280529438616,223.70101689712828,164.5756317881715,59.12538510895675
2026-02-03 04:20:00+00:00,25732.150390625,25793.099609375,25732.150390625,25775.849609375,0,25328.88271484375,25081.9390625,78.13985444606777,222.03810282355332,176.0681259952479,45.96997682830545
2026-02-03 04:25:00+00:00,25702.599609375,25748.150390625,25696.900390625,25733.400390625,0,25367.08515625,25098.7640625,74.95120266606182,215.84757388758223,184.0240155737148,31.823558313867466
2026-02-03 04:30:00+00:00,25701.30078125,25729.150390625,25701.30078125,25703.55078125,0,25404.2876953125,25115.400078125,74.80671111324901,208.434032746718,188.90601900831544,19.528013738402564
2026-02-03 04:35:00+00:00,25685.349609375,25702.69921875,25642.349609375,25701.599609375,0,25440.74013671875,25130.8940625,72.94678537570515,198.9779280252842,190.9204008117092,8.057527213574986
2026-02-03 04:40:00+00:00,25671.0,25685.25,25645.19921875,25685.25,0,25474.60009765625,25146.495078125,71.23102588571184,188.1570460509356,190.3677298595545,-2.2106838086188816
2026-02-03 04:45:00+00:00,25753.349609375,25761.44921875,25672.349609375,25672.349609375,0,25511.30009765625,25163.625078125,74.88224003205737,184.10410683540977,189.11500525472556,-5.010898419315765
2026-02-03 04:50:00+00:00,25781.25,25786.55078125,25753.30078125,25753.5,0,25548.755078125,25181.305078125,75.99389020934298,181.0563467952088,187.5032735628222,-6.446926767613377
2026-02-03 04:55:00+00:00,25771.150390625,25794.69921875,25771.0,25782.05078125,0,25583.8451171875,25199.1420703125,74.70500012402678,175.79951357373284,185.16252156500437,-9.363007991271502
2026-02-03 05:00:00+00:00,25810.30078125,25818.5,25763.69921875,25771.55078125,0,25619.95263671875,25217.75109375,76.37754738537953,172.8006068708819,182.69013862617987,-9.88953175529798
2026-02-03 05:05:00+00:00,25814.0,25821.650390625,25805.599609375,25810.55078125,0,25656.31513671875,25236.6130859375,76.53542299623379,168.77689278037724,179.90748945701935,-11.130596676642114
2026-02-03 05:10:00+00:00,25798.30078125,25819.19921875,25795.94921875,25813.849609375,0,25691.33271484375,25254.527109375,74.2669259606105,162.4486675068474,176.41572506698498,-13.967057560137562
2026-02-03 05:15:00+00:00,25763.69921875,25804.400390625,25756.05078125,25798.30078125,0,25725.11015625,25271.93609375,69.38549896962402,152.87915078249353,171.7084102100867,-18.82925942759317
2026-02-03 05:20:00+00:00,25766.30078125,25767.400390625,25746.69921875,25764.30078125,0,25759.36015625,25288.498125,69.54756671377119,143.84698567614396,166.13612530329814,-22.289139627154185
2026-02-03 05:25:00+00:00,25780.099609375,25798.19921875,25764.849609375,25765.5,0,25757.87763671875,25305.068125,70.4413787508312,136.23198237286852,160.15529671721222,-23.92331434434371
2026-02-03 05:30:00+00:00,25794.0,25810.5,25778.80078125,25780.69921875,0,25757.13017578125,25321.7551171875,71.35352580177023,129.8221735398365,154.0886720817371,-24.26649854190057
2026-02-03 05:35:00+00:00,25778.0,25803.400390625,25775.900390625,25794.44921875,0,25756.71767578125,25338.6161328125,68.72464524987382,122.0444352969862,147.67982472478693,-25.63538942780073
2026-02-03 05:40:00+00:00,25784.19921875,25789.0,25765.5,25778.099609375,0,25758.1701171875,25356.543125,69.19816024325223,115.054470530682,141.15475388596593,-26.10028335528392
2026-02-03 05:45:00+00:00,25776.849609375,25794.75,25773.900390625,25785.150390625,0,25758.380078125,25374.6111328125,67.88589087469924,107.6805467262493,134.4599124540226,-26.779365727773296
2026-02-03 05:50:00+00:00,25798.69921875,25801.69921875,25774.55078125,25777.30078125,0,25761.95,25392.6941015625,69.72407881494996,102.41911604070992,128.05175317136008,-25.632637130650156
2026-02-03 05:55:00+00:00,25815.75,25824.05078125,25798.80078125,25799.69921875,0,25763.91748046875,25411.2541015625,71.113623111642,98.48991938063408,122.13938641321488,-23.649467032580787
2026-02-03 06:00:00+00:00,25858.400390625,25859.849609375,25805.75,25815.900390625,0,25770.22998046875,25430.1391015625,74.29200873391872,97.69140706854525,117.24979054428096,-19.558383475735724
2026-02-03 06:05:00+00:00,25847.05078125,25863.150390625,25834.150390625,25857.849609375,0,25777.4525390625,25447.782109375,72.02101803855233,95.04711767652408,112.8092559707296,-17.762138294205528
2026-02-03 06:10:00+00:00,25851.55078125,25861.150390625,25846.44921875,25847.900390625,0,25784.9650390625,25465.4811328125,72.3815049871344,92.25119729615108,108.6976442358139,-16.44644693966282
2026-02-03 06:15:00+00:00,25833.25,25855.900390625,25830.650390625,25851.19921875,0,25792.36005859375,25482.8761328125,68.51528210225902,87.54947430815446,104.46801025028202,-16.918535942127562
2026-02-03 06:20:00+00:00,25835.25,25841.05078125,25826.150390625,25833.55078125,0,25800.57255859375,25500.618125,68.71197220903238,83.02761755905885,100.1799317120374,-17.152314152978533
2026-02-03 06:25:00+00:00,25847.849609375,25850.25,25832.25,25835.599609375,0,25805.29755859375,25518.553125,69.98414245490557,79.54376566806968,96.05269850324386,-16.50893283517418
2026-02-03 06:30:00+00:00,25820.05078125,25851.849609375,25818.75,25849.19921875,0,25807.23759765625,25536.308125,63.81863733356405,73.69020008346706,91.58019881928853,-17.88999873582145
2026-02-03 06:35:00+00:00,25828.25,25834.349609375,25813.25,25820.099609375,0,25810.092578125,25554.0101171875,64.80355181935286,68.91836757321289,87.04783257007338,-18.12946499686049
2026-02-03 06:40:00+00:00,25836.55078125,25843.349609375,25827.94921875,25828.25,0,25811.405078125,25572.1471484375,65.81802810083988,65.0565284404147,82.64957174414165,-17.593043303726958
2026-02-03 06:45:00+00:00,25829.30078125,25838.599609375,25822.94921875,25837.349609375,0,25812.1701171875,25589.67015625,64.0807304481585,60.71113848235109,78.26188509178354,-17.55074660943245
2026-02-03 06:50:00+00:00,25812.150390625,25835.44921875,25812.150390625,25830.400390625,0,25812.86259765625,25606.47015625,60.04321673815707,55.24664352538093,73.65883677850303,-18.412193253122098
2026-02-03 06:55:00+00:00,25786.55078125,25812.44921875,25780.849609375,25811.599609375,0,25814.00517578125,25623.43015625,54.52122021158499,48.29361859726487,68.5857931422554,-20.29217454499053
2026-02-03 07:00:00+00:00,25795.05078125,25812.099609375,25781.69921875,25786.25,0,25815.44267578125,25640.186171875,55.9691887837407,42.97379999435725,63.46339451267578,-20.48959451831853
2026-02-03 07:05:00+00:00,25789.900390625,25797.05078125,25767.55078125,25796.5,0,25815.93271484375,25656.8581640625,54.830054466294925,37.90526366023187,58.351768342187,-20.446504681955133
2026-02-03 07:10:00+00:00,25796.05078125,25801.75,25788.5,25792.44921875,0,25816.03525390625,25672.9031640625,55.98218482386886,33.992848819703795,53.47998443769036,-19.487135617986567
2026-02-03 07:15:00+00:00,25784.099609375,25797.69921875,25783.5,25796.44921875,0,25816.340234375,25688.1981640625,53.145500364845866,29.586813808520677,48.70135031185642,-19.11453650333575
2026-02-03 07:20:00+00:00,25790.80078125,25797.849609375,25780.099609375,25784.30078125,0,25816.6703125,25703.371171875,54.536568325428426,26.33218682615916,44.22751761471697,-17.895330788557814
2026-02-03 07:25:00+00:00,25795.599609375,25805.5,25785.650390625,25791.44921875,0,25817.6078125,25717.896171875,55.55421437857217,23.86499600008028,40.15501329178964,-16.290017291709354
2026-02-03 07:30:00+00:00,25801.349609375,25808.599609375,25792.099609375,25795.44921875,0,25817.74033203125,25732.16015625,56.801931682147206,22.118735426938656,36.54775771881944,-14.429022291880784
2026-02-03 07:35:00+00:00,25791.150390625,25811.5,25790.150390625,25801.05078125,0,25816.5103515625,25746.2481640625,53.91094367570044,19.68490430351449,33.17518703575845,-13.490282732243962
2026-02-03 07:40:00+00:00,25790.30078125,25795.650390625,25786.400390625,25791.30078125,0,25813.10537109375,25760.0951953125,53.66591394228298,17.485952056635142,30.037340039933788,-12.551387983298646
2026-02-03 07:45:00+00:00,25798.599609375,25800.44921875,25790.150390625,25791.30078125,0,25810.6828125,25774.3041796875,55.78009332251901,16.22587089247827,27.27504621044269,-11.04917531796442
2026-02-03 07:50:00+00:00,25793.05078125,25800.150390625,25786.94921875,25797.75,0,25807.7578125,25788.5391796875,54.00569951346576,14.611076045719528,24.74225217749806,-10.131176131778531
2026-02-03 07:55:00+00:00,25771.05078125,25795.05078125,25744.0,25793.0,0,25804.6478515625,25787.7651953125,47.547590362477976,11.424429643891926,22.07868767077684,-10.65425802688491
2026-02-03 08:00:00+00:00,25759.30078125,25779.69921875,25758.400390625,25771.69921875,0,25800.850390625,25786.7722265625,44.48770170028166,7.860254489820363,19.235001034585544,-11.37474654476518
2026-02-03 08:05:00+00:00,25773.5,25777.349609375,25729.400390625,25758.650390625,0,25797.13291015625,25786.5172265625,48.77761189765328,6.110935229622555,16.610187873592945,-10.49925264397039
2026-02-03 08:10:00+00:00,25800.80078125,25811.44921875,25770.5,25773.0,0,25796.17041015625,25787.430234375,55.8432501861674,6.848585763887968,14.65786745165195,-7.809281687763981
2026-02-03 08:15:00+00:00,25796.099609375,25811.849609375,25795.05078125,25802.05078125,0,25794.562890625,25787.89921875,54.45038754179065,6.973448274911789,13.120983616303915,-6.147535341392128
2026-02-03 08:20:00+00:00,25806.69921875,25806.900390625,25787.400390625,25795.599609375,0,25793.0703125,25789.4871875,57.05147114196512,7.837358417164069,12.064258576475948,-4.22690015931188
2026-02-03 08:25:00+00:00,25770.349609375,25810.349609375,25770.150390625,25806.0,0,25790.12275390625,25789.366171875,47.11516598194861,5.5252125281404005,10.75644936680884,-5.2312368386684405
2026-02-03 08:30:00+00:00,25776.44921875,25777.849609375,25755.599609375,25770.849609375,0,25788.3376953125,25790.2521484375,48.72884853243407,4.137315356932959,9.432622564833666,-5.295307207900708
2026-02-03 08:35:00+00:00,25785.599609375,25785.80078125,25765.75,25775.94921875,0,25788.29013671875,25791.9121484375,51.13755799893671,3.7327283312588406,8.292643718118702,-4.559915386859862
2026-02-03 08:40:00+00:00,25775.150390625,25786.69921875,25765.69921875,25785.0,0,25787.2951171875,25793.389140625,48.344455388555446,2.5396500680544705,7.142044988105856,-4.602394920051386
2026-02-03 08:45:00+00:00,25764.0,25781.55078125,25763.400390625,25774.400390625,0,25786.00009765625,25794.9621484375,45.48919264281382,0.6864704094950866,5.850930072383703,-5.164459662888616
2026-02-03 08:50:00+00:00,25772.849609375,25778.69921875,25763.0,25763.400390625,0,25784.8400390625,25796.999140625,48.10866002388164,-0.0673222550103673,4.667279606904889,-4.734601861915256
2026-02-03 08:55:00+00:00,25768.900390625,25773.44921875,25766.25,25772.5,0,25784.080078125,25797.31015625,47.022710077553626,-0.972170741388254,3.5393895372462603,-4.511560278634514
2026-02-03 09:00:00+00:00,25762.80078125,25788.099609375,25740.30078125,25769.05078125,0,25782.680078125,25796.941171875,45.32109072097391,-2.1565972749776847,2.400192174801471,-4.556789449779156
2026-02-03 09:05:00+00:00,25766.5,25776.5,25763.25,25763.400390625,0,25781.22509765625,25796.8481640625,46.58356442288059,-2.7648958010067872,1.3671745796398196,-4.132070380646606
2026-02-03 09:10:00+00:00,25746.599609375,25766.5,25741.349609375,25766.44921875,0,25778.48759765625,25795.574140625,41.0875371607324,-4.797469729648583,0.1342457177821391,-4.931715447430722
2026-02-03 09:15:00+00:00,25762.0,25767.650390625,25740.19921875,25746.19921875,0,25777.030078125,25794.534140625,46.36161653501346,-5.106748971691559,-0.9139532201126006,-4.192795751578959
2026-02-03 09:20:00+00:00,25764.0,25770.0,25749.30078125,25761.55078125,0,25775.7150390625,25793.848125,47.02489251758275,-5.131321039145405,-1.7574267839191615,-3.373894255226243
2026-02-03 09:25:00+00:00,25778.05078125,25790.349609375,25760.849609375,25763.55078125,0,25774.68759765625,25794.13515625,51.557043712298814,-3.971236023167876,-2.200188631768905,-1.7710473913989713
2026-02-03 09:30:00+00:00,25719.650390625,25780.44921875,25714.44921875,25778.75,0,25771.017578125,25793.2021484375,37.280710245271976,-7.675801875062461,-3.295311280427616,-4.380490594634845
2026-02-03 09:35:00+00:00,25716.849609375,25737.5,25696.849609375,25719.900390625,0,25768.30751953125,25791.9371484375,36.75506350450768,-10.71419012797196,-4.779087049936486,-5.935103078035475
2026-02-03 09:40:00+00:00,25717.849609375,25739.25,25699.80078125,25717.150390625,0,25766.2349609375,25790.414140625,37.09609375708187,-12.892822632351454,-6.40183416641948,-6.490988465931974
2026-02-03 09:45:00+00:00,25741.30078125,25749.44921875,25706.05078125,25721.900390625,0,25764.625,25789.68015625,44.63566220995876,-12.58205293341598,-7.637877919818781,-4.944175013597199
2026-02-03 09:50:00+00:00,25730.44921875,25741.599609375,25726.75,25741.599609375,0,25761.107421875,25788.60515625,42.11990532796137,-13.06083889085494,-8.722470114026013,-4.338368776828926
2026-02-03 09:55:00+00:00,25714.80078125,25732.19921875,25708.5,25731.150390625,0,25757.04248046875,25787.3641796875,38.729928215487526,-14.53542302969072,-9.885060697158954,-4.650362332531765
2026-02-04 03:45:00+00:00,25710.69921875,25742.0,25572.30078125,25659.900390625,0,25752.24248046875,25785.6041796875,37.86960199754222,-15.852268317619746,-11.078502221251112,-4.773766096368634
2026-02-04 03:50:00+00:00,25754.150390625,25761.150390625,25708.349609375,25712.55078125,0,25751.43251953125,25784.3721875,50.43158823263655,-13.237141731890006,-11.510230123378893,-1.7269116085111147
2026-02-04 03:55:00+00:00,25752.650390625,25787.80078125,25749.650390625,25754.80078125,0,25750.242578125,25782.2571875,50.05533606759409,-11.157060882873338,-11.43959627527778,0.2825353924044425
2026-02-04 04:00:00+00:00,25762.25,25789.55078125,25752.650390625,25752.650390625,0,25749.07509765625,25780.561171875,52.49784767139929,-8.634441112189961,-10.878565242660216,2.244124130470256
2026-02-04 04:05:00+00:00,25729.75,25764.19921875,25728.19921875,25761.94921875,0,25746.805078125,25778.12515625,44.553723421367735,-9.152224014222156,-10.533296996972606,1.3810729827504495
2026-02-04 04:10:00+00:00,25788.650390625,25791.05078125,25729.69921875,25729.69921875,0,25748.03759765625,25777.2331640625,57.19562011081149,-4.754988870350644,-9.377635371648212,4.622646501297568
